Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCEX","SCEX","Celakovice","SPO.CZ_SCEX0_Cd_1723725","Cd in PM10","14.748700000","50.1621","184.0","m","urban","background","01/01/2022 00:00:00","31/12/2022 23:59:59","SAM.CZ_SCEX0_Cd_1723725","0.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCEX0_1723725","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCEX","SCEX","Celakovice","SPO.CZ_SCEX0_Ni_1723683","Ni in PM10","14.748700000","50.1621","184.0","m","urban","background","01/01/2022 00:00:00","31/12/2022 23:59:59","SAM.CZ_SCEX0_Ni_1723683","0.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCEX0_1723683","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCEX","SCEX","Celakovice","SPO.CZ_SCEX0_Pb_1723734","Pb in PM10","14.748700000","50.1621","184.0","m","urban","background","01/01/2022 00:00:00","31/12/2022 23:59:59","SAM.CZ_SCEX0_Pb_1723734","0.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCEX0_1723734","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCEX","SCEX","Celakovice","SPO.CZ_SCEXM_PM10_1637104","PM10","14.748700000","50.1621","184.0","m","urban","background","01/01/2020 00:00:00","","SAM.CZ_SCEXM_PM10_1637104","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCEXM_1637104","","","active","","","","","LVSauto2.3","","gravi","","no","","0.0","ug.m-3","In preparation","","1","day","1","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCEX","SCEX","Celakovice","SPO.CZ_SCEXP_BaP_1700054","BaP in PM10","14.748700000","50.1621","184.0","m","urban","background","01/01/2022 00:00:00","31/12/2022 23:59:59","SAM.CZ_SCEXP_BaP_1700054","0.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCEXP_1700054","","","active","","","","","LVSauto2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCRX","SCRX","Cerniny","SPO.CZ_SCRX0_As_1637675","As in PM10","15.217800000","49.8384","450.0","m","rural-regional","background","01/01/2020 00:00:00","31/12/2020 23:59:59","SAM.CZ_SCRX0_As_1637675","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCRX0_1637675","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCRX","SCRX","Cerniny","SPO.CZ_SCRX0_Cd_1637684","Cd in PM10","15.217800000","49.8384","450.0","m","rural-regional","background","01/01/2020 00:00:00","31/12/2020 23:59:59","SAM.CZ_SCRX0_Cd_1637684","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCRX0_1637684","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCRX","SCRX","Cerniny","SPO.CZ_SCRX0_Ni_1637693","Ni in PM10","15.217800000","49.8384","450.0","m","rural-regional","background","01/01/2020 00:00:00","31/12/2020 23:59:59","SAM.CZ_SCRX0_Ni_1637693","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCRX0_1637693","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCRX","SCRX","Cerniny","SPO.CZ_SCRX0_Pb_1637702","Pb in PM10","15.217800000","49.8384","450.0","m","rural-regional","background","01/01/2020 00:00:00","31/12/2020 23:59:59","SAM.CZ_SCRX0_Pb_1637702","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCRX0_1637702","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SCRX","SCRX","Cerniny","SPO.CZ_SCRXP_BaP_1637662","BaP in PM10","15.217800000","49.8384","450.0","m","rural-regional","background","01/01/2020 00:00:00","31/12/2020 23:59:59","SAM.CZ_SCRXP_BaP_1637662","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SCRXP_1637662","","","active","","","","","LVSauto2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","6","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKHO","SKHO","Kutna Hora-Orebitska","SPO.CZ_SKHOA_NO_1508638","NO","15.260400000","49.9505","290.0","m","urban","background","17/01/2018 00:00:00","","SAM.CZ_SKHOA_NO_1508638","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SKHOA_1508638","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKHO","SKHO","Kutna Hora-Orebitska","SPO.CZ_SKHOA_NO2_1508645","NO2","15.260400000","49.9505","290.0","m","urban","background","17/01/2018 00:00:00","","SAM.CZ_SKHOA_NO2_1508645","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SKHOA_1508645","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKHO","SKHO","Kutna Hora-Orebitska","SPO.CZ_SKHOA_NOx_1508652","NOX as NO2","15.260400000","49.9505","290.0","m","urban","background","17/01/2018 00:00:00","","SAM.CZ_SKHOA_NOx_1508652","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SKHOA_1508652","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKHO","SKHO","Kutna Hora-Orebitska","SPO.CZ_SKHOA_PM10_1508659","PM10","15.260400000","49.9505","290.0","m","urban","background","17/01/2018 00:00:00","","SAM.CZ_SKHOA_PM10_1508659","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SKHOA_1508659","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKHO","SKHO","Kutna Hora-Orebitska","SPO.CZ_SKHOA_PM2_5_1508667","PM2.5","15.260400000","49.9505","290.0","m","urban","background","17/01/2018 00:00:00","","SAM.CZ_SKHOA_PM2_5_1508667","2.0","m","","","","","","","Energy Industries","","","0","","","","","","","","","","","","","","","SPP.CZ_SKHOA_1508667","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_NO_41041","NO","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","23/03/2015 23:59:59","SAM.CZ_SKLMA_NO_41041","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41041","","","automatic","chemi","","thermo42","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_NO2_41042","NO2","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","23/03/2015 23:59:59","SAM.CZ_SKLMA_NO2_41042","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41042","","","automatic","chemi","","thermo42","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_NOx_41044","NOX as NO2","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","23/03/2015 23:59:59","SAM.CZ_SKLMA_NOx_41044","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41044","","","automatic","chemi","","thermo42","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_O3_41043","O3","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLMA_O3_41043","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41043","","","automatic","UV-P","","APIT300","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_PM10_41045","PM10","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLMA_PM10_41045","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41045","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMA_PM2_5_41050","PM2.5","14.101800000","50.1439","303.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLMA_PM2_5_41050","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMA_41050","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMD_BZN_1022250","C6H6","14.101800000","50.1439","303.0","m","urban","background","02/01/2013 00:00:00","31/12/2015 23:59:59","SAM.CZ_SKLMD_BZN_1022250","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMD_1022250","","","passive","","","","","passiveadsorbent","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMD_BZN_1396156","C6H6","14.101800000","50.1439","303.0","m","urban","background","01/01/2016 00:00:00","","SAM.CZ_SKLMD_BZN_1396156","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMD_1396156","","","passive","","","","","","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLM","SKLM","Kladno-stred mesta","SPO.CZ_SKLMD_BZN_1474020","C6H6","14.101800000","50.1439","303.0","m","urban","background","01/01/2016 00:00:00","","SAM.CZ_SKLMD_BZN_1474020","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLMD_1474020","","","passive","","","","","","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_As_346622","Cd in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_As_346622","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346622","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_As_346622","As in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_As_346622","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346622","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_Cd_346625","Cd in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_Cd_346625","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346625","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_Cd_346625","BaP in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_Cd_346625","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346625","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_Ni_346634","Ni in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_Ni_346634","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346634","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_Ni_346634","As in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_Ni_346634","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346634","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLS0_Pb_346637","Pb in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLS0_Pb_346637","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLS0_346637","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_CO_1624571","CO","14.106000000","50.1674","219.0","m","urban","background","28/06/2019 00:00:00","31/01/2020 23:59:59","SAM.CZ_SKLSA_CO_1624571","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_1624571","","","automatic","NDIR","","APIT300","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_NO_41057","NO","14.106000000","50.1674","219.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLSA_NO_41057","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_41057","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_NO2_41058","NO2","14.106000000","50.1674","219.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLSA_NO2_41058","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_41058","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_NOx_41059","NOX as NO2","14.106000000","50.1674","219.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLSA_NOx_41059","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_41059","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_PM10_41060","PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLSA_PM10_41060","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_41060","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSA_SO2_41056","SO2","14.106000000","50.1674","219.0","m","urban","background","01/01/2004 00:00:00","","SAM.CZ_SKLSA_SO2_41056","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSA_41056","","","automatic","UV-FL","","API100","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSP_BaP_346647","Ni in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLSP_BaP_346647","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSP_346647","","","active","","","","","LVSauto2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0SKLS","SKLS","Kladno-Svermov","SPO.CZ_SKLSP_BaP_346647","BaP in PM10","14.106000000","50.1674","219.0","m","urban","background","01/01/2006 00:00:00","","SAM.CZ_SKLSP_BaP_346647","2.0","m","","","","","","","Energy Industries","","","0","","","","","Kladno","detached","hilly","","","","","","","","SPP.CZ_SKLSP_346647","","","active","","","","","LVSauto2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
